Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
15553.6,July-1971,1005.3,open land,commercial,Center,rectangle,1,19875,2,0.6214232095656524,1957,0,alley,99,4,1,C,NA,NA
16728.2,October-1981,7118.6,open land,commercial,Center,irregular,1,8318,10,0.19479155557617012,1978,0,street,31,5,6,C,NA,NA
21575.3,May-1971,10577.0,open land,residential,Border,trapezoid,2,27159,4,0.8014182593773099,1965,0,highway,0,2,5,F,NA,NA
20309.1,April-1992,9786.5,flat,residential,Outskirts,rectangle,1,50838,3,0.316830213293096,1981,1990,highway,91,5,8,NA,No,NA
18038.9,January-1977,7233.8,duplex,residential,Center,rectangle,2,3066,1,0.9103027392358993,1965,1974,alley,63,3,3,NA,No,NA
18041.0,August-1983,10541.4,duplex,commercial,Outskirts,rectangle,3,64422,2,0.5753201598980213,1977,0,highway,30,3,5,NA,No,NA
19795.7,April-1983,4746.2,flat,commercial,Outskirts,rectangle,4,73420,4,0.9584143895279635,1968,1979,highway,26,2,8,NA,No,NA
21028.2,April-2001,5062.6,duplex,commercial,Outskirts,trapezoid,5,72542,4,0.8218761167825713,1997,0,highway,98,3,4,NA,No,NA
18032.4,December-1973,9249.1,flat,residential,Center,trapezoid,2,6343,7,0.18838646047142826,1957,1967,street,39,4,5,NA,No,NA
19162.9,March-1988,10897.2,villa,residential,Center,rectangle,1,21549,1,0.5743175858242433,1974,1984,alley,20,5,6,NA,Yes,Yes
19143.9,March-1979,1920.9,open land,industrial,Center,rectangle,2,24310,2,0.8723353810721522,1963,0,alley,14,5,6,F,NA,NA
12967.2,January-1997,2711.0,villa,residential,Center,irregular,3,21230,3,0.21173251615072186,1988,0,street,14,5,9,NA,Yes, No
27006.6,April-2002,11833.5,open land,industrial,Border,rectangle,4,34822,4,0.39372645758742275,1989,0,street,93,2,2,F,NA,NA
18547.7,July-1973,7215.8,open land,industrial,Outskirts,irregular,5,63391,9,0.8413236232855191,1970,0,highway,23,4,10,F,NA,NA
17274.7,May-1989,1494.0,duplex,residential,Border,rectangle,2,37469,8,0.7650059815724337,1979,1990,street,71,2,2,NA,Yes,NA
17684.7,March-1986,3750.7,open land,industrial,Border,trapezoid,1,31387,5,0.8065790610787738,1973,0,highway,28,1,3,F,NA,NA
22020.2,April-1970,5806.5,duplex,residential,Border,trapezoid,5,23749,10,0.6379387376224601,1960,1969,highway,87,4,9,NA,No,NA
16055.4,July-2008,3874.6,flat,residential,Center,rectangle,3,2787,2,0.617461935876121,1991,2001,alley,63,4,6,NA,No,NA
21702.9,March-1991,8335.5,open land,residential,Outskirts,rectangle,5,70355,6,0.9861273591811809,1973,0,highway,81,4,5,C,NA,NA
18596.0,September-2002,5931.6,open land,residential,Border,irregular,5,27633,10,0.5003079079969515,1990,0,street,58,4,6,F,NA,NA
17657.5,July-2009,8579.8,flat,commercial,Border,trapezoid,5,26790,10,0.41750623329950076,1998,2007,highway,9,4,1,NA,Yes,NA
16605.2,July-1975,1185.2,open land,residential,Center,irregular,4,19126,5,0.45129260254734926,1968,0,street,33,2,7,C,NA,NA
12871.3,March-2009,3174.8,flat,commercial,Outskirts,irregular,5,51351,2,0.7687017199047206,2009,0,highway,48,4,4,NA,Yes,NA
12724.2,December-1983,982.7,open land,residential,Outskirts,irregular,1,72568,3,0.46458804999659387,1969,0,highway,49,2,6,C,NA,NA
20991.1,October-1993,9825.3,open land,industrial,Outskirts,trapezoid,3,72999,5,0.5993374358328952,1978,0,highway,78,1,3,F,NA,NA
19995.0,October-1987,10694.9,open land,commercial,Outskirts,rectangle,1,58185,9,0.27220573429751005,1971,0,highway,59,1,10,C,NA,NA
16438.7,December-1987,8371.8,duplex,residential,Border,irregular,2,36823,8,0.7932293234064907,1974,1984,highway,46,4,4,NA,Yes,NA
23130.8,March-1987,9513.2,open land,commercial,Center,trapezoid,2,15105,4,0.4543073237788604,1975,0,street,60,2,7,F,NA,NA
13608.1,June-1980,1982.0,villa,residential,Border,trapezoid,2,34214,4,0.8751742521470837,1980,0,highway,7,1,1,NA,Yes,Yes
13297.1,April-1991,5428.5,flat,commercial,Outskirts,irregular,1,79704,10,0.2670273464840234,1989,0,highway,24,1,1,NA,No,NA
18194.7,January-1978,11282.7,villa,residential,Center,irregular,2,4007,3,0.9188495018776502,1960,1970,street,28,5,7,NA,Yes,Yes
18691.3,March-1973,10825.1,villa,residential,Border,trapezoid,1,21337,9,0.24614488183156136,1954,1964,street,22,2,10,NA,Yes,Yes
12281.4,August-2006,3183.9,villa,residential,Border,rectangle,2,36181,5,0.02944193129521544,1990,1998,highway,26,5,4,NA,Yes, No
18274.4,April-2007,9175.3,villa,residential,Outskirts,irregular,4,75363,3,0.8867628900069991,1991,2002,highway,66,4,5,NA,Yes, No
15736.1,March-2004,7562.9,flat,residential,Border,irregular,1,38665,10,0.8182734862653573,1994,2005,street,89,4,4,NA,Yes,NA
19103.3,December-2007,1727.4,duplex,residential,Border,trapezoid,5,32817,9,0.9690911738432428,2001,0,street,1,4,2,NA,Yes,NA
21884.0,October-2002,10116.9,open land,industrial,Border,trapezoid,3,25894,1,0.35800808868341916,1996,0,street,34,4,7,C,NA,NA
14634.1,August-2002,5440.2,villa,residential,Center,rectangle,2,25235,8,0.4373744758873429,1997,0,alley,98,4,1,NA,Yes, No
13556.1,January-2005,896.6,open land,industrial,Outskirts,irregular,2,65852,6,0.05045341675146331,1993,0,highway,62,5,9,F,NA,NA
16408.0,September-1992,5249.8,open land,commercial,Border,irregular,3,31213,2,0.7185137540988442,1987,0,highway,54,4,8,F,NA,NA
8223.1,September-1991,1391.3,villa,residential,Outskirts,irregular,2,73051,6,0.348217184776934,1976,1984,highway,47,1,3,NA,Yes, No
16249.3,February-1976,4549.3,flat,commercial,Border,rectangle,1,35618,1,0.7705335712574004,1963,1974,street,39,3,4,NA,Yes,NA
18266.8,October-2005,5472.9,duplex,commercial,Outskirts,rectangle,3,73329,10,0.6495699131173407,2005,0,highway,27,1,5,NA,Yes,NA
19522.0,October-1987,10870.8,open land,commercial,Border,irregular,4,39090,1,0.7419757427359644,1983,0,street,31,2,3,F,NA,NA
16624.7,November-2004,8905.1,flat,commercial,Center,irregular,3,17325,5,0.4304931119075651,1995,0,alley,2,2,9,NA,Yes,NA
19299.4,May-1993,10382.0,duplex,commercial,Outskirts,rectangle,3,79337,10,0.2708009266128715,1979,1988,highway,29,3,3,NA,Yes,NA
9208.8,January-1980,4241.0,villa,residential,Center,irregular,1,20247,6,0.0478570796016774,1970,1981,alley,33,1,1,NA,Yes, No
16118.5,October-1994,2695.4,flat,residential,Border,rectangle,3,38618,2,0.7473572002345287,1984,1994,highway,89,4,4,NA,Yes,NA
10257.1,August-2003,4557.7,flat,residential,Border,irregular,2,24326,3,0.13096802772258154,2003,0,highway,93,5,4,NA,No,NA
17808.7,May-1986,10606.0,duplex,commercial,Border,rectangle,1,28662,7,0.43264873680158566,1974,1983,highway,89,4,8,NA,No,NA
12760.9,November-1971,6893.8,flat,residential,Outskirts,irregular,1,68723,2,0.5023476866522756,1952,1961,highway,91,2,3,NA,Yes,NA
18167.6,December-2008,3422.8,duplex,commercial,Border,trapezoid,3,37289,1,0.5556585137493745,1993,2003,street,2,5,4,NA,Yes,NA
16551.7,December-1998,3060.3,flat,residential,Center,trapezoid,2,6008,7,0.006647651846426017,1980,1988,street,50,1,2,NA,Yes,NA
23031.1,April-2005,9266.0,duplex,commercial,Center,irregular,4,11105,1,0.11781865424503224,1999,0,street,90,3,7,NA,Yes,NA
11405.0,January-2001,1516.5,flat,residential,Outskirts,rectangle,2,54582,9,0.1642944609752972,1994,0,highway,52,5,1,NA,No,NA
20045.3,January-2000,10862.5,flat,residential,Center,trapezoid,3,12450,1,0.5905957630721536,1988,1998,alley,43,4,10,NA,No,NA
17505.8,November-1989,10229.1,duplex,residential,Outskirts,irregular,2,50340,5,0.487290535864235,1980,0,highway,9,2,10,NA,Yes,NA
19413.0,December-1991,9148.5,villa,residential,Border,rectangle,3,39566,2,0.2894517919466151,1984,0,street,50,2,10,NA,Yes,Yes
17752.0,October-1976,6895.0,villa,residential,Center,rectangle,4,22196,7,0.5423732410706343,1970,0,street,57,3,4,NA,Yes, No
19056.4,February-1988,5059.7,open land,commercial,Center,rectangle,3,11345,10,0.30187322413453654,1972,0,alley,29,5,4,F,NA,NA
15155.5,January-1980,4349.0,open land,industrial,Border,irregular,4,31535,3,0.09000391373928607,1965,0,highway,49,1,7,F,NA,NA
21137.5,April-1973,9276.0,duplex,residential,Outskirts,trapezoid,3,56449,7,0.39057732856029026,1956,1965,highway,12,4,3,NA,No,NA
17370.3,July-2003,10352.4,villa,residential,Border,trapezoid,3,20411,6,0.07727665663455319,1997,0,street,79,2,7,NA,Yes, No
16239.9,June-1979,4342.6,villa,residential,Center,rectangle,4,10771,7,0.7951322622733208,1970,0,alley,50,1,8,NA,Yes, No
16478.2,July-2000,7732.9,villa,residential,Border,rectangle,3,29708,9,0.5360364236920344,1991,0,highway,65,2,2,NA,Yes,Yes
13543.6,July-1998,2026.0,flat,commercial,Center,irregular,5,20203,5,0.7649042870342536,1993,0,alley,57,1,3,NA,Yes,NA
20669.6,August-1998,10598.4,open land,commercial,Center,irregular,2,23198,10,0.7310821151588746,1997,0,street,53,4,8,C,NA,NA
12397.7,October-1977,9888.3,flat,commercial,Border,irregular,2,24896,4,0.5180479677799256,1972,0,highway,76,1,5,NA,No,NA
12423.8,November-1989,837.1,flat,residential,Border,irregular,4,22594,10,0.6290790290755295,1976,1986,street,1,5,2,NA,Yes,NA
16080.6,March-1995,1782.0,flat,residential,Border,rectangle,5,21241,7,0.9440961031698522,1992,0,highway,72,1,2,NA,Yes,NA
25087.6,October-1972,11866.7,open land,residential,Center,rectangle,2,14708,5,0.8712158240584787,1955,0,street,29,5,9,C,NA,NA
18660.2,May-1988,3849.0,open land,industrial,Outskirts,rectangle,4,55133,4,0.5193978293433281,1986,0,highway,59,4,6,F,NA,NA
18211.8,August-1980,7596.1,flat,residential,Outskirts,rectangle,3,56757,7,0.469561007970143,1963,1974,highway,24,1,9,NA,Yes,NA
17898.4,December-1999,2068.8,open land,industrial,Center,trapezoid,1,24938,6,0.07641881393722405,1997,0,street,65,4,3,C,NA,NA
13930.5,October-2000,2792.5,open land,commercial,Border,irregular,5,27893,5,0.041487672300085654,1993,0,highway,99,1,7,C,NA,NA
12469.0,November-1979,2812.2,duplex,commercial,Outskirts,trapezoid,2,59493,4,0.19755491288920912,1967,1978,highway,16,1,1,NA,No,NA
16533.1,March-1999,10358.4,villa,residential,Outskirts,irregular,5,60110,1,0.5210650881730737,1989,1997,highway,41,2,10,NA,Yes,Yes
16838.4,August-1988,2657.3,duplex,commercial,Center,rectangle,2,24777,9,0.9085680328764696,1981,0,alley,6,5,8,NA,No,NA
20460.0,February-1996,9870.9,flat,residential,Border,trapezoid,2,21584,2,0.5242723096968691,1994,0,street,54,3,9,NA,Yes,NA
17389.8,February-1987,7276.6,villa,residential,Border,trapezoid,3,29713,2,0.9483737098806944,1983,0,highway,80,1,5,NA,Yes,Yes
22389.0,December-1988,10248.2,duplex,residential,Center,trapezoid,4,11797,7,0.15522182710545707,1969,1980,alley,65,1,10,NA,Yes,NA
14026.7,August-1999,3458.9,villa,residential,Outskirts,trapezoid,1,69881,10,0.9096528704884258,1987,1997,highway,80,1,7,NA,Yes, No
16504.7,July-1975,11828.6,villa,residential,Border,trapezoid,1,37180,4,0.35122367977176727,1970,0,highway,82,2,7,NA,Yes, No
22012.4,June-1997,7203.5,duplex,residential,Center,trapezoid,4,19670,5,0.5157638711751013,1984,1994,street,5,2,3,NA,Yes,NA
15759.2,January-2003,3823.9,duplex,commercial,Border,rectangle,3,38706,4,0.2867318402580543,1991,2002,street,89,3,3,NA,No,NA
10733.9,July-1986,3858.6,villa,residential,Outskirts,irregular,1,65589,7,0.5200735216871711,1984,0,highway,50,5,4,NA,Yes,Yes
17596.8,February-1989,7738.6,open land,residential,Border,irregular,3,28358,10,0.40602371232383616,1977,0,highway,99,1,8,F,NA,NA
14412.4,November-1988,6525.2,flat,commercial,Border,trapezoid,2,26402,7,0.15440773540240194,1972,1983,street,52,4,3,NA,No,NA
14289.2,July-1995,1069.7,villa,residential,Outskirts,trapezoid,1,60292,4,0.7670714394294564,1983,1992,highway,2,5,9,NA,Yes,Yes
20724.4,February-1989,10629.8,open land,residential,Border,rectangle,3,26780,9,0.45344344637548595,1970,0,highway,49,4,4,C,NA,NA
16040.9,June-2007,7056.8,duplex,commercial,Outskirts,trapezoid,3,64199,1,0.4426771284044043,2007,0,highway,85,1,2,NA,No,NA
16871.1,September-1990,2556.0,flat,residential,Center,trapezoid,5,4329,5,0.38423654971252164,1983,0,alley,9,2,4,NA,Yes,NA
16291.3,January-1991,7813.3,villa,residential,Center,irregular,5,17106,6,0.5678174125020065,1981,1992,street,22,5,8,NA,Yes, No
20613.4,July-2004,2923.6,open land,residential,Border,trapezoid,4,29191,7,0.7854804009817398,1985,0,street,18,3,9,C,NA,NA
20960.0,November-1999,3586.7,open land,commercial,Border,trapezoid,4,28856,8,0.974931777221624,1989,0,street,82,4,8,F,NA,NA
15730.2,November-1998,5201.9,open land,commercial,Border,irregular,3,39821,1,0.6551023233184466,1989,0,highway,29,5,4,F,NA,NA
23649.2,March-1971,10892.9,open land,residential,Center,trapezoid,2,8271,9,0.8042217820991674,1954,0,alley,53,2,9,F,NA,NA
20668.6,August-1992,10355.4,villa,residential,Center,rectangle,5,2143,1,0.445276796920154,1984,0,street,72,4,10,NA,Yes, No
14321.8,November-1992,2213.6,duplex,residential,Outskirts,trapezoid,1,59456,4,0.5826604979004305,1985,0,highway,29,2,5,NA,No,NA
17646.0,October-1984,7802.4,duplex,residential,Border,irregular,3,33580,10,0.6372236978219875,1982,0,street,2,3,6,NA,Yes,NA
16574.1,September-1980,3362.6,open land,commercial,Border,rectangle,2,37484,8,0.9180643358407977,1961,0,highway,31,5,1,C,NA,NA
15018.1,December-1991,5976.2,villa,residential,Outskirts,rectangle,5,63552,2,0.0355886645179021,1974,1983,highway,83,3,1,NA,Yes,Yes
15615.7,October-1974,6578.0,open land,industrial,Outskirts,irregular,3,72600,6,0.9826815982827616,1955,0,highway,15,2,2,C,NA,NA
16773.7,February-2007,8542.2,open land,industrial,Border,irregular,3,40459,3,0.2249933112809085,1989,0,street,97,2,1,C,NA,NA
19036.9,November-1977,8805.2,open land,commercial,Border,rectangle,2,27898,7,0.18776019116314147,1961,0,highway,10,3,5,F,NA,NA
18600.2,October-2005,5035.0,open land,industrial,Outskirts,trapezoid,2,60216,9,0.919406687459986,1998,0,highway,14,3,1,F,NA,NA
12470.2,October-1983,3521.4,open land,industrial,Outskirts,irregular,2,73566,6,0.014217316989090678,1980,0,highway,83,4,3,C,NA,NA
20175.6,October-1994,3738.0,open land,industrial,Center,trapezoid,4,20934,4,0.5071055146612163,1984,0,street,22,3,2,C,NA,NA
19137.8,May-1988,10394.0,duplex,residential,Border,irregular,3,37952,7,0.9858139753600743,1977,1988,highway,44,4,9,NA,Yes,NA
20008.1,September-1996,9357.6,flat,residential,Border,trapezoid,5,21207,1,0.5871964013743188,1988,0,street,4,2,2,NA,Yes,NA
14814.5,September-1975,10705.0,flat,residential,Outskirts,irregular,4,75024,7,0.41126927431418214,1962,1970,highway,32,4,8,NA,No,NA
15887.2,October-1975,9144.2,villa,residential,Center,irregular,4,24070,4,0.1739994838335892,1960,1969,street,91,2,2,NA,Yes,Yes
17538.2,July-1971,6299.3,duplex,residential,Outskirts,rectangle,3,50489,9,0.4484704204369062,1953,1964,highway,22,1,3,NA,Yes,NA
10792.4,March-2002,1412.2,flat,commercial,Center,irregular,1,10612,5,0.6044733581533028,1998,0,alley,27,5,9,NA,No,NA
15222.6,March-1973,7048.2,flat,residential,Border,trapezoid,1,21898,9,0.35517113211815887,1972,0,street,73,4,4,NA,No,NA
16690.2,February-1975,9450.4,duplex,residential,Outskirts,trapezoid,1,63119,5,0.316136728063642,1957,1965,highway,25,5,4,NA,No,NA
20764.1,August-1975,6526.6,open land,commercial,Center,rectangle,3,17502,3,0.672524623157282,1956,0,alley,24,4,10,C,NA,NA
18392.1,July-1977,6197.4,flat,residential,Border,rectangle,5,33856,5,0.33762075424008997,1963,1974,street,88,2,4,NA,Yes,NA
21486.1,February-1983,8386.0,open land,residential,Border,trapezoid,2,38038,2,0.9108955704662026,1968,0,highway,80,1,10,C,NA,NA
23020.1,July-1975,9543.4,open land,residential,Center,trapezoid,3,19504,4,0.6644543978525164,1968,0,alley,80,2,7,F,NA,NA
18542.2,October-1997,10144.6,duplex,commercial,Outskirts,rectangle,5,79211,4,0.03203431751310215,1995,0,highway,56,3,7,NA,No,NA
17130.6,March-1998,10352.8,duplex,residential,Outskirts,irregular,2,73519,6,0.5893395756869884,1997,0,highway,19,2,4,NA,Yes,NA
16117.9,January-1981,1796.7,open land,industrial,Center,irregular,4,19296,3,0.6131452370036508,1972,0,street,95,4,3,C,NA,NA
19733.7,April-1985,6931.6,villa,residential,Outskirts,rectangle,5,59975,3,0.2725437971754502,1966,1974,highway,79,5,1,NA,Yes,Yes
12793.7,January-1991,1438.6,villa,residential,Center,irregular,4,3867,1,0.8067840343654902,1974,1982,alley,88,1,6,NA,Yes,Yes
19750.7,February-1995,5822.0,open land,commercial,Center,trapezoid,4,7850,4,0.18804318926792163,1976,0,street,87,4,1,C,NA,NA
22783.8,November-1996,11073.9,open land,commercial,Center,trapezoid,4,3711,6,0.053882138661737966,1982,0,street,74,5,2,F,NA,NA
15204.9,March-1981,5004.6,villa,residential,Border,trapezoid,1,32536,8,0.1992977437600757,1974,0,highway,64,2,10,NA,Yes,Yes
19626.4,February-1979,11899.8,flat,commercial,Border,trapezoid,1,38226,7,0.7659515821432558,1965,1973,highway,50,2,9,NA,Yes,NA
18338.2,July-1998,9190.4,flat,commercial,Outskirts,rectangle,3,72604,10,0.9716204457108514,1985,1993,highway,23,1,2,NA,Yes,NA
13934.2,June-1997,11484.5,villa,residential,Border,irregular,2,24315,6,0.38196726980721263,1989,0,street,45,1,3,NA,Yes, No
18818.3,November-1984,8161.3,villa,residential,Center,trapezoid,1,13456,2,0.17129831351389369,1973,1983,street,70,4,8,NA,Yes,Yes
15444.4,February-2005,11957.2,flat,commercial,Center,irregular,3,12646,9,0.5040249389222635,1998,0,alley,48,3,5,NA,No,NA
21340.2,December-1992,11812.9,flat,commercial,Outskirts,trapezoid,4,80202,8,0.8522592182527576,1974,1985,highway,61,3,10,NA,Yes,NA
21606.0,January-2001,5817.8,open land,residential,Border,rectangle,5,38205,6,0.23233073480535482,1985,0,street,69,4,10,C,NA,NA
18268.6,January-1974,2220.9,duplex,commercial,Center,rectangle,2,15458,4,0.23820257175834714,1962,1973,street,18,2,8,NA,Yes,NA
18884.6,June-2000,3737.5,open land,commercial,Outskirts,rectangle,5,78545,2,0.8193274931734783,1994,0,highway,98,2,5,C,NA,NA
13450.0,January-1972,6033.8,flat,residential,Outskirts,irregular,1,75203,7,0.3511016816274062,1972,0,highway,84,3,9,NA,Yes,NA
17665.3,July-2002,2634.6,open land,residential,Outskirts,rectangle,2,78261,10,0.4997962783895219,1989,0,highway,87,2,6,C,NA,NA
19269.6,February-1973,2226.2,flat,commercial,Center,rectangle,5,21562,3,0.9320429109600351,1971,0,street,74,4,8,NA,Yes,NA
17759.0,February-1974,10009.2,duplex,residential,Center,irregular,3,23839,6,0.7046310054115682,1971,0,alley,21,2,1,NA,Yes,NA
16630.6,May-1973,5582.8,flat,residential,Border,rectangle,2,25414,1,0.5887134915153468,1960,1971,street,43,4,1,NA,Yes,NA
11236.6,August-1978,2555.2,flat,residential,Outskirts,irregular,4,78945,10,0.20008195516090888,1971,0,highway,48,3,1,NA,Yes,NA
20502.8,April-2002,945.1,open land,residential,Center,irregular,2,14242,3,0.9481363635027843,1983,0,street,21,4,4,C,NA,NA
16134.1,October-1994,11764.9,villa,residential,Center,irregular,5,13185,8,0.19202681765370777,1985,0,alley,12,3,9,NA,Yes, No
13908.8,May-1995,2174.3,duplex,commercial,Outskirts,irregular,4,60077,7,0.3740645099202248,1985,1994,highway,29,2,10,NA,Yes,NA
12391.5,August-1991,1771.3,flat,residential,Border,irregular,4,40095,3,0.8455581869937003,1974,1984,street,56,3,5,NA,No,NA
19534.1,July-2009,7311.4,open land,commercial,Outskirts,rectangle,4,53126,4,0.24769434802043055,2001,0,highway,14,5,5,F,NA,NA
15232.1,July-1993,6024.9,flat,residential,Outskirts,rectangle,4,50601,6,0.8517686121765579,1990,0,highway,26,5,1,NA,No,NA
16531.3,August-1971,1962.9,open land,industrial,Outskirts,trapezoid,3,68023,4,0.025791446089582615,1967,0,highway,94,3,10,C,NA,NA
14172.8,July-1989,3179.3,open land,industrial,Border,irregular,2,23545,2,0.25659250928103927,1973,0,street,66,4,5,C,NA,NA
16698.2,February-2008,7946.5,villa,residential,Outskirts,rectangle,2,68565,4,0.8580672941417308,1991,2001,highway,80,3,8,NA,Yes, No
22930.5,July-2008,8115.9,duplex,commercial,Center,trapezoid,5,20347,4,0.09206102028339724,2001,0,street,41,1,10,NA,Yes,NA
12553.0,February-2008,5032.8,flat,residential,Outskirts,irregular,1,51704,10,0.8701531683198339,2000,0,highway,99,1,10,NA,No,NA
13193.3,March-1998,7832.6,flat,commercial,Border,irregular,1,35936,4,0.45016017939812214,1990,0,highway,66,4,4,NA,Yes,NA
11400.3,June-1990,6147.8,villa,residential,Outskirts,irregular,2,56736,2,0.05022927760527218,1980,1988,highway,88,1,5,NA,Yes,Yes
24547.0,April-1973,7136.0,duplex,residential,Border,rectangle,4,27153,4,0.9324788770940642,1972,0,highway,23,3,8,NA,Yes,NA
12915.0,September-2007,6372.1,duplex,residential,Outskirts,irregular,4,67016,1,0.07633449179420349,2003,0,highway,61,1,2,NA,No,NA
15648.7,November-1978,3047.6,duplex,residential,Outskirts,rectangle,4,78255,1,0.11821427388708239,1967,1976,highway,21,3,8,NA,No,NA
15536.5,April-2002,3668.1,villa,residential,Border,irregular,1,30853,1,0.18315292840231534,1997,0,street,17,4,4,NA,Yes,Yes
16293.7,June-1981,1312.6,villa,residential,Border,rectangle,5,32370,10,0.7636733032640552,1977,0,street,27,3,6,NA,Yes,Yes
16909.8,July-1995,2085.7,flat,commercial,Center,trapezoid,5,10924,2,0.3378187532920338,1978,1988,street,38,5,1,NA,Yes,NA
20830.0,September-1994,6420.7,duplex,residential,Border,trapezoid,5,31797,7,0.9944023205795949,1994,0,street,77,1,10,NA,No,NA
12335.9,October-1977,3301.9,villa,residential,Border,irregular,4,21805,10,0.4736403308729007,1975,0,street,15,2,4,NA,Yes,Yes
22723.5,June-1991,11306.9,open land,commercial,Center,rectangle,5,18436,2,0.1748949801628249,1975,0,street,47,1,1,C,NA,NA
19674.2,July-2003,8684.0,villa,residential,Center,rectangle,5,20100,4,0.9125112052959381,1991,1999,street,55,5,2,NA,Yes, No
14481.6,July-1994,11371.5,villa,residential,Outskirts,irregular,5,68283,8,0.0032139319685281498,1977,1988,highway,38,3,2,NA,Yes,Yes
22752.9,April-1973,5987.5,open land,residential,Outskirts,trapezoid,3,52159,3,0.7617364666379338,1968,0,highway,74,3,1,F,NA,NA
16879.1,March-2001,4705.5,flat,residential,Center,trapezoid,5,21568,3,0.007129523270772875,1994,0,alley,91,4,9,NA,No,NA
16635.3,August-1985,8851.9,flat,residential,Outskirts,trapezoid,2,54992,6,0.6826893140028372,1977,0,highway,57,4,7,NA,No,NA
20203.8,July-1998,8736.2,duplex,residential,Border,rectangle,3,26078,2,0.8682248689472054,1988,1999,highway,22,3,3,NA,Yes,NA
23103.5,July-1978,11228.2,open land,commercial,Center,rectangle,1,20566,10,0.136186686543042,1967,0,street,0,4,8,F,NA,NA
19091.0,November-1979,2631.4,open land,industrial,Center,irregular,5,11341,7,0.8646682805116603,1961,0,street,50,2,9,F,NA,NA
21613.4,November-1983,9867.0,open land,commercial,Center,rectangle,4,14262,9,0.052661732360588354,1964,0,alley,18,3,10,C,NA,NA
11668.0,May-1998,2111.8,villa,residential,Border,trapezoid,1,33326,5,0.1622195507678631,1987,1995,highway,71,4,5,NA,Yes, No
22406.2,December-1999,10857.4,open land,industrial,Outskirts,rectangle,3,60406,3,0.9594227227561944,1993,0,highway,31,4,5,F,NA,NA
20899.6,January-1975,9025.2,duplex,commercial,Border,rectangle,5,24740,5,0.381476032927619,1967,0,street,26,1,7,NA,Yes,NA
18071.7,January-1971,2751.5,villa,residential,Center,rectangle,3,20989,8,0.9944098247661003,1969,0,street,71,3,6,NA,Yes,Yes
13801.5,February-1998,4221.5,duplex,commercial,Center,irregular,2,3406,3,0.5504080666490373,1985,1993,alley,84,2,10,NA,No,NA
19191.3,June-1972,7153.3,villa,residential,Center,rectangle,1,10239,10,0.6719404823292644,1963,0,street,46,4,9,NA,Yes,Yes
11102.7,September-1985,5838.7,flat,residential,Outskirts,irregular,4,75333,2,0.04872058171606142,1971,1982,highway,30,2,3,NA,No,NA
21666.4,May-1978,11602.5,duplex,commercial,Border,rectangle,3,26780,4,0.3936103851556857,1976,0,street,58,5,8,NA,Yes,NA
20537.1,December-2001,5090.7,duplex,residential,Center,trapezoid,1,15523,3,0.9719890546374407,1982,1991,alley,94,4,9,NA,Yes,NA
15601.0,June-1995,9671.6,villa,residential,Border,irregular,3,37506,4,0.8546158477651399,1976,1986,street,18,5,1,NA,Yes,Yes
21058.1,November-1988,9588.8,open land,industrial,Outskirts,trapezoid,1,80200,5,0.9173854493421494,1980,0,highway,8,3,8,C,NA,NA
10793.5,January-1970,2810.8,flat,commercial,Outskirts,irregular,4,61610,10,0.5526231379400105,1967,0,highway,14,3,10,NA,No,NA
20094.1,November-2005,11107.3,flat,commercial,Border,rectangle,4,35261,6,0.9389034623323471,1994,2004,highway,46,4,4,NA,Yes,NA
22878.1,September-2001,11524.4,open land,residential,Outskirts,trapezoid,4,66014,3,0.3508144178803503,2001,0,highway,89,5,7,F,NA,NA
15486.3,August-1991,9152.1,flat,commercial,Center,irregular,3,14258,1,0.44433672043066097,1981,1991,street,17,2,6,NA,No,NA
15890.2,August-2007,3220.4,flat,commercial,Center,irregular,4,20914,2,0.6051235878461577,1996,2004,street,5,2,7,NA,Yes,NA
14457.0,May-1977,6232.1,villa,residential,Border,rectangle,1,37742,9,0.2492943955397755,1972,0,highway,11,1,3,NA,Yes,Yes
16673.6,September-1976,2258.9,duplex,residential,Outskirts,rectangle,5,54983,1,0.48888742861160683,1975,0,highway,82,1,3,NA,Yes,NA
18298.9,April-2008,6470.7,duplex,residential,Outskirts,irregular,4,73715,7,0.8273573826521411,1996,2006,highway,51,4,1,NA,No,NA
17397.9,June-1974,1413.3,duplex,commercial,Center,rectangle,3,9040,1,0.6072787164443045,1958,1968,street,83,2,1,NA,Yes,NA
12872.9,June-2006,1556.4,villa,residential,Border,rectangle,2,39901,3,0.2773286607103884,2001,0,highway,94,3,8,NA,Yes, No
18564.8,September-2002,1495.8,duplex,residential,Border,rectangle,3,24188,8,0.38302905131290044,1998,0,street,66,4,10,NA,Yes,NA
10839.2,October-1971,9355.2,villa,residential,Outskirts,irregular,1,73412,6,0.29975224137134293,1968,0,highway,15,2,2,NA,Yes, No
22680.2,April-1978,8004.7,villa,residential,Border,trapezoid,4,23859,7,0.5882337369223498,1966,1976,street,73,4,7,NA,Yes,Yes
15854.0,February-1976,8855.4,villa,residential,Outskirts,rectangle,2,58560,1,0.48845483787356425,1962,1971,highway,99,3,9,NA,Yes, No
