Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
15019.5,August-1982,4804.9,flat,commercial,Center,trapezoid,2,13324,10,0.022388150907035054,1966,1977,alley,72,5,2,NA,Yes,NA
17299.1,November-1989,5469.9,flat,commercial,Center,irregular,3,13101,8,0.9437323560855236,1974,1984,street,14,2,10,NA,Yes,NA
17767.9,October-1977,9889.5,duplex,residential,Border,trapezoid,1,25299,7,0.42714856133023127,1958,1968,highway,33,2,7,NA,No,NA
17013.8,June-1977,8379.3,villa,residential,Border,trapezoid,2,34155,6,0.591086226428354,1976,0,street,62,4,8,NA,Yes, No
15208.0,July-1992,4504.1,duplex,commercial,Outskirts,rectangle,2,71259,2,0.7963074860625049,1986,0,highway,4,1,3,NA,No,NA
20802.7,July-1993,8176.7,open land,commercial,Border,rectangle,1,36465,2,0.7031438836603876,1987,0,highway,82,4,10,F,NA,NA
15541.5,November-1974,9063.9,duplex,residential,Border,irregular,1,30616,2,0.2597249267912375,1957,1965,street,78,3,10,NA,No,NA
16555.0,August-2004,10210.9,villa,residential,Border,trapezoid,3,37855,10,0.6343628648051955,1992,2001,highway,80,2,2,NA,Yes, No
17210.2,November-2009,5057.3,duplex,residential,Outskirts,rectangle,2,70597,10,0.4072118106577348,1996,2005,highway,58,4,1,NA,Yes,NA
14707.0,July-1988,9078.9,villa,residential,Center,irregular,2,16486,2,0.4668776227748711,1977,1985,street,22,2,4,NA,Yes, No
18677.0,February-1982,11128.6,duplex,commercial,Border,trapezoid,3,30734,7,0.17434997568397492,1982,0,highway,62,2,10,NA,No,NA
16101.4,March-2004,4118.8,flat,commercial,Outskirts,trapezoid,3,79016,10,0.001202556610666372,1999,0,highway,29,4,10,NA,Yes,NA
17132.7,May-2005,11293.5,flat,commercial,Outskirts,rectangle,5,51680,4,0.6394108578175042,1987,1997,highway,2,3,1,NA,No,NA
19738.1,May-1992,11547.3,duplex,commercial,Border,trapezoid,3,36130,5,0.49213545377353074,1973,1983,highway,51,5,10,NA,No,NA
13455.8,March-2005,6061.2,villa,residential,Outskirts,rectangle,3,78649,7,0.0627666260751053,1997,0,highway,17,4,1,NA,Yes, No
15977.1,September-1971,4068.5,duplex,commercial,Border,rectangle,3,34350,8,0.7616855552659584,1959,1969,highway,46,1,8,NA,No,NA
14165.4,November-1989,5218.9,duplex,residential,Border,irregular,2,23973,1,0.07159339510355922,1984,0,street,61,3,2,NA,Yes,NA
14872.3,February-1996,3142.0,open land,commercial,Border,irregular,1,33004,7,0.6356168217676719,1988,0,highway,71,4,9,F,NA,NA
18361.2,April-1979,9838.0,villa,residential,Outskirts,trapezoid,2,50228,3,0.35641263611240337,1961,1970,highway,10,2,1,NA,Yes, No
12094.9,July-1989,2201.4,duplex,residential,Border,irregular,3,26394,6,0.5805092997225347,1977,1986,street,61,4,1,NA,No,NA
16853.8,September-1974,5897.1,open land,residential,Outskirts,irregular,5,79269,5,0.20634388397551917,1972,0,highway,70,5,7,F,NA,NA
22036.2,April-2007,2396.9,duplex,residential,Outskirts,rectangle,3,63503,3,0.5144822823941773,1988,1997,highway,48,1,9,NA,Yes,NA
10850.2,July-1992,3257.2,flat,commercial,Center,irregular,1,9737,10,0.5084513703341005,1980,1991,alley,1,4,7,NA,No,NA
17025.3,February-1994,4942.4,villa,residential,Center,trapezoid,5,21400,5,0.034649087683930824,1993,0,street,14,4,6,NA,Yes, No
17592.5,May-2008,5817.0,flat,residential,Outskirts,rectangle,3,66346,1,0.07986295135115595,1995,2004,highway,1,5,10,NA,Yes,NA
17306.5,October-1995,1768.5,open land,commercial,Border,rectangle,4,38134,5,0.33438076778971704,1990,0,street,75,4,3,C,NA,NA
13735.1,March-1984,5063.0,villa,residential,Border,trapezoid,1,35758,3,0.11760240724676152,1982,0,highway,79,5,10,NA,Yes, No
17743.0,January-1998,5210.0,villa,residential,Outskirts,trapezoid,4,59584,4,0.8853055345490178,1984,1993,highway,34,2,10,NA,Yes,Yes
12443.9,February-1977,6538.8,villa,residential,Outskirts,irregular,2,73903,6,0.9478230067636682,1971,0,highway,37,1,8,NA,Yes, No
16684.5,October-1979,10443.2,flat,residential,Outskirts,irregular,5,76065,10,0.8028592495715702,1962,1972,highway,43,1,3,NA,Yes,NA
14912.9,October-1981,3930.8,flat,commercial,Outskirts,rectangle,3,68167,8,0.9670751001702937,1979,0,highway,69,5,8,NA,No,NA
15502.8,September-2002,7455.1,open land,industrial,Outskirts,irregular,4,69196,10,0.13819698046039708,2002,0,highway,98,4,3,C,NA,NA
14189.4,February-1997,6909.7,flat,residential,Border,irregular,5,29816,3,0.7647231116841783,1995,0,highway,59,2,7,NA,No,NA
18935.2,July-2000,4774.1,villa,residential,Center,trapezoid,4,7105,3,0.16053022733369215,2000,0,street,12,4,10,NA,Yes,Yes
15210.1,November-1997,10089.1,flat,commercial,Border,irregular,1,33154,7,0.6493401681426523,1989,0,street,67,5,2,NA,Yes,NA
13736.3,June-1999,8351.7,flat,residential,Outskirts,irregular,1,79996,1,0.824478151408125,1989,1998,highway,82,5,7,NA,No,NA
23927.4,March-1980,11819.0,flat,commercial,Center,rectangle,5,25274,7,0.85916826876153,1961,1971,street,53,4,9,NA,Yes,NA
15289.1,March-2000,4660.2,open land,residential,Outskirts,irregular,3,79725,7,0.2333148132660603,1999,0,highway,63,2,3,F,NA,NA
12918.5,January-2004,1673.0,duplex,commercial,Outskirts,irregular,1,65799,8,0.5185025695373611,1992,2000,highway,76,3,9,NA,Yes,NA
18229.1,March-1977,3859.4,open land,residential,Center,rectangle,1,5486,4,0.055620893919005154,1966,0,alley,67,5,10,C,NA,NA
20622.5,March-1971,8287.2,open land,residential,Outskirts,rectangle,3,56479,3,0.6431191425554831,1953,0,highway,79,1,6,F,NA,NA
18561.9,January-2001,1531.1,open land,residential,Border,rectangle,4,23935,7,0.2077134180687783,1983,0,street,22,3,8,C,NA,NA
18368.5,December-1974,5765.2,open land,commercial,Outskirts,trapezoid,3,68144,5,0.8028906437709534,1969,0,highway,44,2,5,C,NA,NA
11007.3,July-2003,1666.6,flat,commercial,Border,irregular,5,23207,10,0.4752639768570316,1985,1993,street,50,4,4,NA,No,NA
16876.1,November-1981,2780.6,duplex,commercial,Center,rectangle,4,2818,5,0.1052350458757364,1975,0,street,91,2,7,NA,No,NA
25131.7,April-1984,10029.9,open land,industrial,Border,trapezoid,3,38685,6,0.3427116134923246,1983,0,street,72,4,4,C,NA,NA
14229.6,September-2009,1974.5,flat,residential,Outskirts,trapezoid,4,76373,7,0.8896223014587753,2000,0,highway,69,1,1,NA,No,NA
14646.8,May-1990,3920.1,flat,residential,Outskirts,rectangle,2,63836,5,0.13181601976828883,1973,1984,highway,53,1,3,NA,Yes,NA
15218.1,September-2008,4905.8,flat,commercial,Center,rectangle,3,9478,4,0.12266170494315198,1995,2003,alley,71,3,7,NA,No,NA
14804.9,May-1983,2649.3,duplex,commercial,Border,trapezoid,2,35345,8,0.3203313297495676,1974,0,highway,81,2,1,NA,Yes,NA
17189.9,August-1975,2097.5,open land,commercial,Outskirts,trapezoid,4,68196,8,0.3537817510008986,1965,0,highway,50,4,6,F,NA,NA
10145.1,February-1976,6029.5,flat,commercial,Border,irregular,1,22179,6,0.15609357898832277,1966,1977,highway,73,1,8,NA,No,NA
20128.7,April-1990,11353.6,flat,commercial,Border,irregular,5,35251,10,0.6279643291167645,1983,0,street,35,5,6,NA,No,NA
14618.4,June-1977,6830.7,duplex,commercial,Outskirts,rectangle,1,53826,2,0.6460471162763202,1975,0,highway,74,5,1,NA,No,NA
13028.9,August-1977,3273.3,flat,commercial,Outskirts,rectangle,4,55651,2,0.8479306927134209,1972,0,highway,94,3,1,NA,No,NA
14950.9,September-1988,5786.4,open land,commercial,Border,irregular,1,24157,4,0.1452790082933174,1973,0,street,53,3,4,F,NA,NA
16097.9,March-1994,5755.2,duplex,residential,Border,irregular,4,30273,9,0.8116691254728162,1987,0,street,37,5,8,NA,No,NA
16201.9,October-1986,9977.4,duplex,commercial,Center,irregular,5,4872,8,0.9315880503166889,1971,1982,alley,26,4,1,NA,No,NA
15964.0,February-1983,8702.1,duplex,commercial,Center,irregular,1,8358,8,0.5823849711719656,1978,0,alley,16,4,4,NA,Yes,NA
17898.8,April-1979,4030.1,duplex,commercial,Outskirts,irregular,5,53741,2,0.3644286935520902,1961,1970,highway,75,1,6,NA,Yes,NA
21285.1,June-2001,11780.4,duplex,residential,Border,rectangle,1,37605,5,0.9054591105985207,1995,0,street,19,4,7,NA,No,NA
18040.0,September-1988,3457.7,villa,residential,Center,trapezoid,5,17378,4,0.2630492205737712,1971,1982,street,95,2,6,NA,Yes,Yes
20660.6,October-2006,11715.3,flat,residential,Outskirts,rectangle,5,72579,7,0.7281822131771948,2005,0,highway,76,1,2,NA,Yes,NA
13516.1,January-1992,3646.5,duplex,commercial,Center,irregular,4,9491,5,0.11550716513093096,1992,0,street,77,2,3,NA,No,NA
15297.0,March-1971,3445.0,flat,residential,Center,rectangle,2,12091,7,0.9060243064436765,1961,1972,alley,37,5,5,NA,No,NA
22269.1,May-2008,9475.8,duplex,residential,Center,rectangle,4,4477,1,0.15227576855839364,1989,1999,alley,38,3,10,NA,Yes,NA
20905.2,January-1970,7993.7,open land,residential,Border,rectangle,5,39620,2,0.6531302075197004,1959,0,highway,31,1,6,C,NA,NA
17564.3,February-2001,10788.7,villa,residential,Outskirts,rectangle,5,73287,7,0.15574901575871547,1995,0,highway,49,2,7,NA,Yes, No
20404.5,August-1991,11225.6,open land,commercial,Border,trapezoid,5,35727,9,0.12903491514160936,1973,0,highway,30,5,3,C,NA,NA
17782.0,July-1998,4694.9,duplex,residential,Border,rectangle,3,26206,2,0.8422945542217889,1995,0,street,58,3,4,NA,No,NA
12670.9,May-1973,2857.2,villa,residential,Outskirts,rectangle,4,66516,6,0.020013918578207446,1959,1968,highway,32,2,7,NA,Yes, No
16561.9,February-1982,7851.2,open land,residential,Outskirts,irregular,1,51294,3,0.8945398690932468,1966,0,highway,66,1,4,F,NA,NA
11401.0,March-2009,2210.4,duplex,commercial,Border,irregular,2,21181,5,0.5802763845722878,2003,0,highway,18,3,7,NA,No,NA
16568.1,August-1989,7614.9,flat,commercial,Outskirts,trapezoid,3,69776,10,0.18577373638136563,1986,0,highway,34,5,5,NA,Yes,NA
22345.8,November-1986,11988.3,duplex,commercial,Center,trapezoid,2,4811,3,0.12158064034806493,1984,0,street,18,5,7,NA,Yes,NA
15073.3,July-2005,3177.9,villa,residential,Outskirts,rectangle,3,63721,1,0.8199539324538628,1988,1996,highway,64,1,10,NA,Yes, No
15341.5,September-1979,8074.7,duplex,commercial,Border,irregular,3,33313,8,0.363414643668326,1963,1974,highway,61,1,6,NA,Yes,NA
17187.3,September-1971,2778.1,open land,commercial,Center,rectangle,4,3930,4,0.07830014289892762,1953,0,alley,10,4,6,C,NA,NA
17621.1,March-1996,11060.2,villa,residential,Center,trapezoid,1,15436,10,0.24877465623721273,1989,0,alley,33,2,8,NA,Yes, No
18602.0,May-2000,7381.0,duplex,residential,Outskirts,irregular,5,71262,5,0.9836379445718473,1989,1997,highway,79,2,9,NA,Yes,NA
17895.3,August-1990,6371.3,flat,residential,Border,trapezoid,4,20420,3,0.6705943358902359,1984,0,street,39,3,9,NA,No,NA
15413.0,August-1993,8740.9,villa,residential,Center,irregular,2,12563,1,0.5926777906183478,1985,0,street,26,1,7,NA,Yes, No
13879.0,July-1991,2982.8,open land,industrial,Outskirts,irregular,4,54815,10,0.7391030036929415,1974,0,highway,9,4,2,C,NA,NA
19215.9,December-1992,8468.7,flat,residential,Center,trapezoid,4,2514,1,0.6968112471305397,1988,0,street,26,4,3,NA,No,NA
15125.3,October-1992,2602.7,flat,commercial,Border,rectangle,2,25734,9,0.37945553347455463,1983,0,street,38,2,4,NA,Yes,NA
16402.5,October-1985,9108.4,flat,residential,Center,irregular,2,18723,10,0.2165762293882939,1975,1983,street,92,3,2,NA,Yes,NA
11769.6,August-1997,1070.5,flat,commercial,Outskirts,trapezoid,3,75372,6,0.2819643006713045,1978,1988,highway,76,4,3,NA,No,NA
15893.2,September-2005,9324.6,flat,residential,Center,irregular,2,3583,8,0.9443373525899189,2000,0,street,33,4,1,NA,No,NA
21619.9,August-1999,6728.0,open land,industrial,Border,rectangle,5,38230,9,0.8992042674172829,1994,0,street,49,5,4,C,NA,NA
16553.7,August-1996,8256.0,villa,residential,Center,irregular,3,6721,7,0.4774370309016932,1980,1988,street,65,3,6,NA,Yes,Yes
23176.6,July-2000,11648.6,duplex,residential,Center,rectangle,3,10153,7,0.6403725302354423,1987,1995,street,11,3,9,NA,No,NA
18637.7,March-1979,8417.2,duplex,commercial,Outskirts,trapezoid,3,69321,2,0.31267732976137763,1964,1975,highway,19,1,6,NA,Yes,NA
18121.6,October-1976,11105.9,flat,residential,Outskirts,rectangle,4,75537,9,0.30347520296717423,1968,0,highway,33,4,8,NA,No,NA
18899.8,March-1975,5647.4,open land,residential,Outskirts,rectangle,3,60801,6,0.6762762176763222,1972,0,highway,26,4,6,C,NA,NA
13378.3,February-1992,2970.2,villa,residential,Outskirts,trapezoid,3,51402,10,0.42645998794614803,1977,1987,highway,26,1,8,NA,Yes, No
16993.7,January-2002,1560.2,duplex,commercial,Center,trapezoid,3,17499,1,0.8650500839727595,1997,0,street,25,4,2,NA,No,NA
18756.6,June-1991,8790.8,villa,residential,Center,rectangle,4,8115,5,0.6072468200966673,1987,0,alley,89,3,4,NA,Yes,Yes
12913.5,January-1981,8427.8,villa,residential,Outskirts,irregular,2,79934,10,0.5187314211080419,1976,0,highway,37,1,9,NA,Yes, No
11343.4,May-1982,5015.6,villa,residential,Outskirts,irregular,5,56870,2,0.13840155538200782,1968,1979,highway,70,3,9,NA,Yes, No
19469.9,April-1986,11208.1,flat,commercial,Border,irregular,2,37464,8,0.7449196266521289,1971,1979,highway,29,4,4,NA,Yes,NA
20329.1,March-2005,3810.7,open land,commercial,Border,rectangle,3,30854,2,0.9810321888372642,2001,0,street,44,2,9,C,NA,NA
19632.3,April-2002,9320.9,duplex,commercial,Center,irregular,4,10776,7,0.635694106450721,1991,2000,alley,2,2,2,NA,No,NA
16816.2,August-2003,1104.9,villa,residential,Center,trapezoid,2,13071,7,0.6723258882629212,1990,2000,street,68,5,6,NA,Yes,Yes
17495.2,June-1993,7743.6,duplex,commercial,Border,irregular,2,27643,1,0.9154360149805566,1975,1985,street,52,4,8,NA,Yes,NA
19201.3,February-1996,2192.7,flat,residential,Center,rectangle,5,16765,2,0.6494707617225315,1977,1988,street,31,1,5,NA,Yes,NA
16781.8,March-1977,7501.6,flat,residential,Border,trapezoid,4,39043,10,0.9893865924086597,1968,0,highway,12,3,3,NA,No,NA
13370.6,December-1979,4751.3,flat,commercial,Border,trapezoid,1,38953,9,0.23719006996168523,1979,0,highway,26,2,8,NA,No,NA
12745.9,August-2008,4922.1,duplex,commercial,Border,irregular,5,29958,9,0.025050510468001774,2008,0,street,19,5,1,NA,No,NA
19756.4,March-1970,10825.3,villa,residential,Border,rectangle,5,35825,1,0.9113253944576059,1955,1965,street,79,1,1,NA,Yes,Yes
11415.5,February-2000,4520.8,flat,commercial,Outskirts,rectangle,1,53348,3,0.04170558382745182,1982,1990,highway,71,2,1,NA,No,NA
17414.3,April-2004,2371.4,duplex,commercial,Outskirts,irregular,3,76059,1,0.6525532823230653,1992,2000,highway,27,3,4,NA,Yes,NA
23746.3,March-1973,11648.5,duplex,commercial,Center,rectangle,5,12025,3,0.3208131629716817,1954,1965,street,5,2,8,NA,Yes,NA
15505.9,May-1975,6054.7,flat,residential,Center,irregular,1,8278,1,0.01014708774022055,1967,0,street,3,2,10,NA,Yes,NA
15736.1,November-1975,6656.2,duplex,residential,Center,irregular,1,2570,6,0.6881243183706224,1969,0,street,11,5,6,NA,No,NA
17579.5,November-1992,11618.6,flat,commercial,Border,rectangle,3,28717,7,0.5031490493775188,1992,0,highway,18,2,7,NA,No,NA
13124.1,July-1982,4616.4,villa,residential,Outskirts,rectangle,3,70325,6,0.00787722435881777,1980,0,highway,43,4,6,NA,Yes, No
21028.0,June-1996,7322.7,open land,residential,Center,irregular,2,4622,5,0.9335845044549759,1989,0,street,33,3,10,F,NA,NA
17480.1,July-1971,6919.6,open land,residential,Center,irregular,3,7084,6,0.037392167271225185,1952,0,alley,21,2,9,F,NA,NA
20011.5,March-2007,8269.9,flat,residential,Center,rectangle,2,21767,7,0.25362255158351676,2005,0,alley,1,3,10,NA,Yes,NA
12430.2,July-1975,3179.4,villa,residential,Border,irregular,4,28095,5,0.7566172055332969,1965,1974,street,25,5,9,NA,Yes, No
16068.3,May-1989,6036.1,open land,commercial,Outskirts,irregular,4,68571,7,0.9194670214198823,1978,0,highway,43,3,5,C,NA,NA
14724.3,March-1977,9899.3,flat,commercial,Outskirts,trapezoid,2,52035,2,0.11062452609648177,1973,0,highway,25,5,5,NA,No,NA
15388.8,March-2001,1565.0,open land,industrial,Outskirts,irregular,4,75673,6,0.9370879577813103,2000,0,highway,75,1,8,C,NA,NA
15029.2,May-1997,1860.2,duplex,commercial,Border,rectangle,3,20503,5,0.7812385184438237,1991,0,highway,79,2,7,NA,No,NA
15406.6,March-1993,5529.3,villa,residential,Border,rectangle,2,39867,10,0.9804511015213881,1988,0,street,39,1,1,NA,Yes, No
14332.4,November-1971,9266.9,flat,residential,Border,irregular,2,22640,10,0.14897377648164867,1955,1963,street,17,3,2,NA,Yes,NA
22624.9,April-1981,7372.7,villa,residential,Border,rectangle,5,26505,6,0.8360125274742795,1974,0,highway,40,3,9,NA,Yes,Yes
17123.9,November-2007,10692.1,villa,residential,Border,irregular,4,38065,2,0.9921241415457718,2004,0,street,32,2,2,NA,Yes,Yes
14904.9,June-1970,8280.2,flat,residential,Border,irregular,4,37877,7,0.9412859974980267,1957,1968,street,72,1,4,NA,No,NA
17285.7,March-1990,7210.8,duplex,commercial,Outskirts,trapezoid,1,55732,8,0.41195632481375133,1985,0,highway,24,2,5,NA,Yes,NA
17151.3,December-1970,6310.1,duplex,residential,Center,irregular,5,16481,8,0.4355783528729158,1953,1962,street,18,1,8,NA,No,NA
12861.0,September-1982,893.4,open land,residential,Border,irregular,2,38206,8,0.8777369168986785,1973,0,highway,95,2,1,C,NA,NA
14688.4,February-1980,6399.6,villa,residential,Border,trapezoid,2,34097,3,0.3402659991193214,1967,1977,street,32,4,3,NA,Yes, No
11147.7,September-2006,6061.7,villa,residential,Outskirts,irregular,1,71751,8,0.7274857245314855,1997,0,highway,97,1,4,NA,Yes, No
13838.0,August-1989,2186.7,duplex,residential,Border,irregular,1,35070,5,0.8486495401629721,1976,1987,street,96,5,10,NA,No,NA
19355.0,July-2009,5193.7,flat,commercial,Center,trapezoid,2,21062,6,0.36159701837597713,2005,0,street,68,2,9,NA,Yes,NA
18229.4,March-1999,3814.0,villa,residential,Center,rectangle,5,4438,2,0.5187664521463011,1980,1988,street,21,2,4,NA,Yes,Yes
19211.8,October-1975,8507.1,duplex,residential,Border,rectangle,1,36047,2,0.20644683483135662,1973,0,street,0,1,4,NA,Yes,NA
22952.8,April-1998,11985.9,villa,residential,Outskirts,trapezoid,2,64722,5,0.40907110348277165,1998,0,highway,44,1,8,NA,Yes,Yes
21744.8,September-1992,4041.5,open land,residential,Center,trapezoid,2,23824,10,0.9244825398969315,1977,0,street,69,4,7,C,NA,NA
24688.7,August-1989,9851.5,open land,residential,Center,rectangle,2,22843,1,0.6108881415486753,1970,0,street,27,1,8,F,NA,NA
17309.4,March-1981,2131.2,open land,commercial,Border,rectangle,3,20188,6,0.03853752539389865,1972,0,street,17,1,6,F,NA,NA
12361.3,May-1982,6538.0,flat,residential,Outskirts,irregular,5,74694,5,0.06588204917432139,1980,0,highway,16,2,6,NA,No,NA
18449.0,August-1979,9907.7,villa,residential,Center,rectangle,2,19956,9,0.11785143036378354,1968,1979,alley,95,1,8,NA,Yes,Yes
12625.4,January-1971,7319.7,flat,commercial,Border,irregular,2,34660,6,0.09127431239247852,1958,1967,street,56,1,1,NA,Yes,NA
18973.2,April-1982,4914.8,duplex,commercial,Border,irregular,1,27775,3,0.9866194989449512,1973,0,street,33,1,4,NA,Yes,NA
17093.1,August-1981,6881.7,duplex,commercial,Center,irregular,3,21790,3,0.6716900366985572,1978,0,street,46,4,1,NA,Yes,NA
15423.6,March-1995,6029.2,villa,residential,Outskirts,rectangle,1,77131,10,0.6644597167142158,1979,1990,highway,51,4,10,NA,Yes, No
15880.1,October-2001,10382.7,villa,residential,Border,irregular,3,37999,2,0.5628983370739334,1992,0,street,98,2,10,NA,Yes, No
16255.7,August-2003,2403.4,duplex,residential,Border,irregular,5,33551,5,0.9657794538971824,1997,0,street,0,4,3,NA,Yes,NA
14935.2,August-1985,1546.0,flat,commercial,Border,rectangle,4,22886,7,0.5738914132944575,1967,1975,street,82,1,1,NA,Yes,NA
17727.8,July-2006,9822.0,villa,residential,Outskirts,trapezoid,2,65583,1,0.20298518854201553,1988,1997,highway,75,3,8,NA,Yes,Yes
16686.9,February-1984,6297.7,duplex,residential,Center,trapezoid,2,3364,6,0.4415704772553576,1965,1973,alley,71,4,2,NA,No,NA
16721.7,December-1985,9908.4,flat,commercial,Outskirts,rectangle,1,63238,9,0.5372640851002928,1979,0,highway,16,1,2,NA,Yes,NA
12632.4,September-1999,3919.5,duplex,commercial,Outskirts,irregular,1,56167,4,0.39430898927280844,1994,0,highway,97,5,5,NA,Yes,NA
15683.1,June-1977,3904.0,open land,industrial,Outskirts,irregular,4,64585,6,0.9167806602454035,1966,0,highway,15,5,4,F,NA,NA
17431.8,August-1992,7100.5,open land,residential,Outskirts,irregular,1,79157,8,0.8378418899312073,1989,0,highway,93,3,7,F,NA,NA
17933.0,January-1990,8308.3,duplex,residential,Border,irregular,4,38128,7,0.24868756893681765,1979,1990,street,42,5,7,NA,Yes,NA
25349.1,April-2009,7932.9,open land,commercial,Center,trapezoid,1,4907,7,0.45152928135129256,1991,0,street,47,4,6,C,NA,NA
12620.6,August-1973,828.6,open land,industrial,Outskirts,irregular,2,73399,9,0.02952390780016645,1967,0,highway,31,3,7,F,NA,NA
13425.9,September-2005,11361.3,villa,residential,Outskirts,irregular,4,70433,10,0.18277438413572833,2003,0,highway,41,4,3,NA,Yes, No
19536.3,June-1974,11521.5,duplex,commercial,Outskirts,trapezoid,3,59339,3,0.7362951121549131,1972,0,highway,94,4,1,NA,Yes,NA
17926.0,November-1974,11921.1,villa,residential,Center,irregular,1,15855,2,0.8437149305883607,1968,0,street,97,5,6,NA,Yes,Yes
11483.6,August-2005,2895.5,villa,residential,Outskirts,trapezoid,1,75684,1,0.09523411212362631,1992,2003,highway,88,2,2,NA,Yes, No
19630.1,September-1972,5987.1,duplex,commercial,Center,rectangle,3,22171,2,0.5929022625453355,1968,0,alley,64,1,8,NA,Yes,NA
12007.7,December-1994,1050.0,open land,commercial,Center,irregular,2,11969,3,0.11656958228007552,1975,0,alley,72,2,1,C,NA,NA
18876.3,December-2009,5268.1,duplex,residential,Outskirts,trapezoid,4,73378,9,0.2814254990714383,2006,0,highway,53,3,6,NA,Yes,NA
16194.5,March-1980,6537.3,flat,commercial,Border,rectangle,2,35217,1,0.8954366502205615,1962,1970,street,75,3,5,NA,No,NA
20913.0,April-1995,11063.7,flat,residential,Border,irregular,5,37340,6,0.8121948740628064,1984,1993,highway,24,4,10,NA,No,NA
17450.5,October-2004,9952.6,flat,commercial,Center,rectangle,1,2742,8,0.12422795344431314,2000,0,street,67,1,4,NA,No,NA
15840.2,December-2007,7114.7,flat,residential,Center,irregular,2,10677,6,0.15294673420583138,1989,2000,street,61,5,3,NA,Yes,NA
17299.2,November-2005,5693.5,flat,residential,Center,irregular,5,4663,4,0.6764863199618656,2003,0,street,93,5,4,NA,Yes,NA
18292.8,March-1999,6040.5,flat,commercial,Outskirts,rectangle,5,52221,7,0.8652298746499257,1989,1999,highway,24,5,8,NA,Yes,NA
13769.6,November-1986,7327.8,villa,residential,Border,rectangle,2,31386,4,0.1720358798232996,1980,0,highway,99,2,3,NA,Yes, No
18098.3,January-2007,6313.5,villa,residential,Center,trapezoid,4,18259,5,0.02153993091794315,1999,0,street,76,1,2,NA,Yes,Yes
15144.3,May-1993,6045.0,duplex,commercial,Border,irregular,5,33910,3,0.16894524476003348,1991,0,street,82,4,1,NA,Yes,NA
25205.3,April-2004,8065.9,open land,residential,Border,rectangle,2,20018,9,0.414709319605002,1989,0,street,38,1,8,C,NA,NA
18685.7,October-1994,1052.6,duplex,residential,Border,rectangle,4,29817,6,0.7179089716153629,1982,1990,street,23,5,7,NA,Yes,NA
18162.9,September-1975,1734.1,open land,industrial,Center,trapezoid,3,12510,9,0.09975295744867363,1959,0,street,24,1,1,F,NA,NA
19343.9,March-2004,10288.1,duplex,commercial,Center,rectangle,3,15679,3,0.8767874491279379,2001,0,alley,51,5,1,NA,No,NA
24650.8,December-2005,9639.9,open land,residential,Center,rectangle,5,13047,3,0.8898778307057595,1994,0,alley,19,1,7,F,NA,NA
21630.4,April-1979,8758.8,flat,commercial,Outskirts,trapezoid,2,74546,7,0.4988445430359082,1975,0,highway,89,1,7,NA,Yes,NA
15538.1,July-1985,9057.9,villa,residential,Outskirts,trapezoid,2,65145,9,0.43902026627490454,1966,1975,highway,99,2,6,NA,Yes, No
15438.7,September-2009,5625.0,flat,commercial,Center,irregular,3,5444,8,0.6498092728151242,2006,0,street,30,5,2,NA,Yes,NA
19535.8,November-2000,7101.5,duplex,commercial,Outskirts,trapezoid,2,53912,10,0.9408219739568625,1991,0,highway,40,4,9,NA,Yes,NA
12965.0,May-1997,4289.9,villa,residential,Outskirts,irregular,5,67353,10,0.03454250588995633,1978,1988,highway,25,2,10,NA,Yes,Yes
16408.4,August-2006,7471.9,duplex,residential,Center,irregular,1,17631,3,0.18029292759173443,1991,2002,alley,28,4,6,NA,Yes,NA
23340.8,March-2006,11451.1,duplex,residential,Center,trapezoid,2,3340,8,0.32080371363619054,2005,0,street,0,3,6,NA,Yes,NA
17192.6,June-2005,3382.2,flat,commercial,Border,trapezoid,5,23103,8,0.9414592692396033,1988,1999,street,30,5,1,NA,Yes,NA
18386.6,October-2007,2603.3,villa,residential,Center,trapezoid,5,20114,5,0.3322896918792162,1995,2005,street,28,2,7,NA,Yes,Yes
20837.9,April-2002,9890.5,duplex,commercial,Border,irregular,2,40343,9,0.4510016240831167,1989,1998,street,60,3,2,NA,Yes,NA
14659.0,September-1996,5396.0,flat,residential,Border,irregular,4,36884,6,0.8714219009315893,1986,1995,highway,0,3,4,NA,Yes,NA
16652.8,September-1978,7283.6,duplex,commercial,Border,trapezoid,5,31804,9,0.6591972648921063,1974,0,highway,84,1,1,NA,No,NA
9602.5,October-1997,3349.7,flat,commercial,Border,irregular,1,33117,10,0.6469973307039958,1978,1987,highway,4,1,4,NA,No,NA
16951.1,June-1985,10031.3,duplex,residential,Outskirts,rectangle,3,51028,6,0.2675671753503147,1973,1982,highway,92,5,1,NA,No,NA
21691.1,January-1993,4859.4,open land,industrial,Center,trapezoid,1,22217,6,0.9856267915505691,1976,0,street,76,5,8,C,NA,NA
13652.9,May-1980,3703.5,villa,residential,Outskirts,trapezoid,2,80119,9,0.9791003290244608,1975,0,highway,28,5,3,NA,Yes, No
18971.5,December-1970,9221.5,villa,residential,Center,trapezoid,3,6802,10,0.023667306212332928,1959,1970,street,0,3,6,NA,Yes,Yes
16386.7,August-1980,3051.6,villa,residential,Border,trapezoid,4,35727,8,0.11141567122934648,1973,0,street,89,3,10,NA,Yes,Yes
